gpu.id,timestamp,utilization.gpu,memory.used,memory.total,power.draw,temperature.gpu,clocks.sm
0, 2025/05/15 09:55:50.471, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:50.472, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:50.473, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:50.473, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:51.473, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:51.473, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:51.473, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:51.474, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:52.474, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:52.474, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:52.474, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:52.474, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:53.475, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:53.475, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:53.475, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:53.475, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:54.475, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:54.476, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:54.476, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:54.476, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:55.476, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:55.476, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/15 09:55:55.476, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:55.477, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:55:56.477, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:56.477, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/15 09:55:56.477, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:56.477, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:57.478, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:57.478, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/15 09:55:57.478, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:57.478, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:58.478, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:58.479, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/15 09:55:58.479, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:58.479, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:55:59.479, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:55:59.480, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:55:59.480, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:55:59.480, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:56:00.480, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:00.480, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/15 09:56:00.481, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:00.481, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:01.481, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:01.481, 0, 1, 40960, 58.97, 29, 1095
2, 2025/05/15 09:56:01.481, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:01.482, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:02.482, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:02.482, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:02.482, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:02.483, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:03.483, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:03.483, 0, 1, 40960, 59.18, 29, 1095
2, 2025/05/15 09:56:03.483, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:03.483, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:04.484, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:04.484, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:04.485, 0, 1, 40960, 53.27, 29, 210
3, 2025/05/15 09:56:04.485, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:05.485, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:05.485, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:05.486, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:05.486, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:06.486, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:06.487, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:06.487, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:06.487, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:07.487, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:07.487, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/15 09:56:07.487, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:07.488, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:08.488, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:08.488, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/15 09:56:08.488, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:08.489, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:56:09.489, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:09.489, 0, 1, 40960, 59.58, 29, 1095
2, 2025/05/15 09:56:09.490, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:09.490, 0, 1, 40960, 54.97, 29, 210
0, 2025/05/15 09:56:10.490, 0, 1, 40960, 61.38, 30, 1095
1, 2025/05/15 09:56:10.490, 0, 1, 40960, 59.24, 29, 1095
2, 2025/05/15 09:56:10.490, 0, 1, 40960, 53.32, 29, 210
3, 2025/05/15 09:56:10.491, 0, 1, 40960, 55.03, 29, 210
0, 2025/05/15 09:56:11.491, 0, 1, 40960, 61.38, 30, 1095
